#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:40:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:41:00Z,0.037037037037037035,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:42:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:43:00Z,0.13333333333333333,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:44:00Z,0.07142857142857142,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:45:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:46:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:47:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:48:00Z,0.1,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:49:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:50:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:51:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:52:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:53:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:54:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:55:00Z,0.037037037037037035,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:56:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:57:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:58:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T08:59:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:00:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:01:00Z,0.038461538461538464,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:02:00Z,0.037037037037037035,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:03:00Z,0.3076923076923077,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:04:00Z,0.5555555555555556,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:05:00Z,0.14814814814814814,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:06:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:07:00Z,0.043478260869565216,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:08:00Z,0.03333333333333333,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:09:00Z,0.4074074074074074,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:10:00Z,0.42857142857142855,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:11:00Z,1.1428571428571428,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:12:00Z,0.25925925925925924,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:13:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:14:00Z,0.038461538461538464,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:15:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:16:00Z,0.038461538461538464,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:17:00Z,1.625,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:18:00Z,0.7692307692307693,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:19:00Z,0,pm1,luftqualitaet
